full_text_norm,created_at,id_str,user_name,user_screen_name,,label
#SaveTaulany #SaveErinTaulany,4/21/2019 15:07,1.12E+18,Emmi.siregar,Emmy8412,,valid
We stand with u @erintaulany #saveerintaulany #SaveTaulany Keep strong!,4/21/2019 15:07,1.12E+18,❤pedals,tie3112,,valid
#SaveTaulany #Saveerintaulany ,4/21/2019 15:07,1.12E+18,Robert 868686,robert868686,,valid
Sederhana saja koq. Cuma kurang 1 alat buat BPN. Kaca! Yaah.. BPN perlu ngaca. #SaveTaulany #SaveErinTaulany,4/21/2019 15:06,1.12E+18,Hitta Rossen,Hittarossen,,valid
"Saya yakin mba erin nilai sastra nya pasti jelek, ada namanya majas dan kiasan, mengapa hrs pilih kata yg sebenarnya. #SaveTaulany #saveerintaulany",4/21/2019 15:06,1.12E+18,Λnonim,Iragesimaa,,valid
"Mungkin UU ITE perlu dihapus, biar aku bisa berpendapat dengan bebas! #saveerintaulany menurut kalian gimana? #savebbm",4/21/2019 15:05,1.12E+18,Saridin,udinhou,,valid
Hati2 diErinkan. #SaveTaulany #SaveErinTaulany,4/21/2019 15:05,1.12E+18,Soni mr,Sky_marryland,,valid
"Suka nya ngatain orang, tapi klo gantian di katain langsung main lapor... Dasar Baperan, efek kebanyakan main Pleciden plecidenan #SaveTaulany #saveerintaulany",4/21/2019 15:05,1.12E+18,Darmawan,Darmawa86278365,,valid
Yg menghina presiden yg asli tlg di laporin juga.jgn yg menghina presiden2an aja yg di laporin. #saveErinTaulany,4/21/2019 15:04,1.12E+18,faridaariyani,idalovejaesmine,,valid
#saveerintaulany #saveerintaulany #SaveTaulany #SaveTaulany,4/21/2019 15:04,1.12E+18,einald choleq htp..,EinaldCholeq,,valid
#SaveTaulany #SaveErinTaulany #SaveSanity,4/21/2019 15:04,1.12E+18,(bukan) Power Ranger Merah,WongisJawanicus,,valid
Iya netijen emang gitu sudah pada ketularan junjungannya pada sakit jiwa #SaveTaulany #SaveErinTaulany,4/21/2019 15:03,1.12E+18,lelaki jenggot putih,MinataNyoman,,valid
#SaveTaulany #SaveErinTaulany,4/21/2019 15:03,1.12E+18,Joim,Joim19M,,valid
@SondoroMusic ....aneh comedian di perkarakan #saveerintaulany,4/21/2019 15:02,1.12E+18,Pandhu,pandhu703,,valid
#saveerintaulany,4/21/2019 15:02,1.12E+18,H0534,hosa15,,valid
#saveerintaulany #saveerintaulany #saveerintaulany #saveerintaulany,4/21/2019 15:02,1.12E+18,Toloose,toloose25,,valid
"#saveerintaulany, ingat kubu 02 juga sering menghina dan menfitnah pak jokowi, bagaimana kalau kita laporkan polisi",4/21/2019 15:01,1.12E+18,Noer Putra,NoerPutra70,,valid
"Dulu jg FH blng jokowi sinting, tp kok adem2 ajj... skrng prabowo di blng sinting knpa pendukung nya marah... #SaveTaulany #SaveErinTaulany ",4/21/2019 15:01,1.12E+18,NINAS Madridista,lhena66,,valid
Lebih percaya akal sehal!!! #SaveTaulany #saveerintaulany #KPUSelaluTransparan,4/21/2019 14:59,1.12E+18,Scopiez Manroe,scopiez,,valid
"Setiap orang yang berakal sehat, pasti bakal nyebut @prabowo begitu jangan takut mba Erin #SaveTaulany #saveerintaulany",4/21/2019 14:59,1.12E+18,M. Luqman hakim,MLuqman56427211,,valid
CALON PRESIDEN UKRAINA SEORANG KOMEDIAN!! #IndonesiaFraudElection #BPNKawalSuaraKami Sri Lanka #SaveTaulany #TNIPolriPahlawanPemilu #EVEMUN #saveerintaulany #DaruratC1Plano Readmore this link ,4/21/2019 14:58,1.12E+18,Peter Prayogo,PeterPrayogo,,valid
#SaveTaulany #SaveErinTaulany ,4/21/2019 14:58,1.12E+18,mimin akun goship,minhoo23,,valid
Umi pipik sedang membela tuhannya. Dengan hadits pilihannya. #saveerintaulany #SaveTaulany,4/21/2019 14:57,1.12E+18,RIO,SkyRio999,,valid
Q posisi di LN jg masuk list TT #SaveTaulany #saveerintaulany ,4/21/2019 14:57,1.12E+18,# 🇮🇩_COYG,AntiH0ax,,valid
